Orthogroup	Coffea_canephora	Cuscuta_australis	Cuscuta_campestris	Ipomoea_aquatica	Ipomoea_batatas	Ipomoea_nil	Ipomoea_trifida	Ipomoea_triloba	Solanum_lycopersicum	Vitis_vinifera
OG0048032					ib12g03179					
OG0048033					ib12g03182					
OG0048034					ib12g03191					
OG0048035					ib12g03198					
OG0048036					ib12g03204					
OG0048037					ib12g03214					
OG0048038					ib12g03222					
OG0048039					ib12g03231					
OG0048040					ib12g03240					
OG0048041					ib12g03252					
OG0048042					ib12g03257					
OG0048043					ib12g03259					
OG0048044					ib12g03262					
OG0048045					ib12g03266					
OG0048046					ib12g03270					
OG0048047					ib12g03285					
OG0048048					ib12g03288					
OG0048049					ib12g03293					
OG0048050					ib12g03299					
OG0048051					ib12g03322					
OG0048052					ib12g03323					
OG0048053					ib12g03324					
OG0048054					ib12g03325					
OG0048055					ib12g03327					
OG0048056					ib12g03329					
OG0048057					ib12g03330					
OG0048058					ib12g03331					
OG0048059					ib12g03334					
OG0048060					ib12g03336					
OG0048061					ib12g03341					
OG0048062					ib12g03347					
OG0048063					ib12g03350					
OG0048064					ib12g03351					
OG0048065					ib12g03352					
OG0048066					ib12g03368					
OG0048067					ib12g03374					
OG0048068					ib12g03380					
OG0048069					ib12g03383					
OG0048070					ib12g03384					
OG0048071					ib12g03387					
OG0048072					ib12g03393					
OG0048073					ib12g03399					
OG0048074					ib12g03434					
OG0048075					ib12g03435					
OG0048076					ib12g03443					
OG0048077					ib12g03444					
OG0048078					ib12g03445					
OG0048079					ib12g03446					
OG0048080					ib12g03447					
OG0048081					ib12g03455					
OG0048082					ib12g03472					
OG0048083					ib12g03475					
OG0048084					ib12g03476					
OG0048085					ib12g03493					
OG0048086					ib12g03505					
OG0048087					ib12g03514					
OG0048088					ib12g03515					
OG0048089					ib12g03519					
OG0048090					ib12g03520					
OG0048091					ib12g03544					
OG0048092					ib12g03549					
OG0048093					ib12g03552					
OG0048094					ib12g03566					
OG0048095					ib12g03568					
OG0048096					ib12g03572					
OG0048097					ib12g03575					
OG0048098					ib12g03585					
OG0048099					ib12g03597					
OG0048100					ib12g03600					
OG0048101					ib12g03601					
OG0048102					ib12g03606					
OG0048103					ib12g03617					
OG0048104					ib12g03627					
OG0048105					ib12g03628					
OG0048106					ib12g03630					
OG0048107					ib12g03636					
OG0048108					ib12g03648					
OG0048109					ib12g03652					
OG0048110					ib12g03656					
OG0048111					ib12g03657					
OG0048112					ib12g03665					
OG0048113					ib12g03668					
OG0048114					ib12g03669					
OG0048115					ib12g03680					
OG0048116					ib12g03689					
OG0048117					ib12g03690					
OG0048118					ib12g03691					
OG0048119					ib12g03692					
OG0048120					ib12g03701					
OG0048121					ib12g03710					
OG0048122					ib12g03716					
OG0048123					ib12g03719					
OG0048124					ib12g03726					
OG0048125					ib12g03727					
OG0048126					ib12g03735					
OG0048127					ib12g03739					
OG0048128					ib12g03743					
OG0048129					ib12g03747					
OG0048130					ib12g03758					
OG0048131					ib12g03764					
OG0048132					ib12g03765					
OG0048133					ib12g03775					
OG0048134					ib12g03776					
OG0048135					ib12g03781					
OG0048136					ib12g03782					
OG0048137					ib12g03788					
OG0048138					ib12g03791					
OG0048139					ib12g03800					
OG0048140					ib12g03801					
OG0048141					ib12g03804					
OG0048142					ib12g03806					
OG0048143					ib12g03807					
OG0048144					ib12g03835					
OG0048145					ib12g03854					
OG0048146					ib12g03855					
OG0048147					ib12g03856					
OG0048148					ib12g03857					
OG0048149					ib12g03861					
OG0048150					ib12g03872					
OG0048151					ib12g03874					
OG0048152					ib12g03875					
OG0048153					ib12g03882					
OG0048154					ib12g03883					
OG0048155					ib12g03887					
OG0048156					ib12g03890					
OG0048157					ib12g03898					
OG0048158					ib12g03899					
OG0048159					ib12g03904					
OG0048160					ib12g03907					
OG0048161					ib12g03909					
OG0048162					ib12g03910					
OG0048163					ib12g03913					
OG0048164					ib12g03914					
OG0048165					ib12g03920					
OG0048166					ib12g03924					
OG0048167					ib12g03926					
OG0048168					ib12g03927					
OG0048169					ib12g03968					
OG0048170					ib12g03974					
OG0048171					ib12g03979					
OG0048172					ib12g03984					
OG0048173					ib12g03990					
OG0048174					ib12g03992					
OG0048175					ib12g03994					
OG0048176					ib12g03995					
OG0048177					ib12g03996					
OG0048178					ib12g03997					
OG0048179					ib12g03999					
OG0048180					ib12g04012					
OG0048181					ib12g04029					
OG0048182					ib12g04033					
OG0048183					ib12g04037					
OG0048184					ib12g04041					
OG0048185					ib12g04042					
OG0048186					ib12g04052					
OG0048187					ib12g04054					
OG0048188					ib12g04055					
OG0048189					ib12g04056					
OG0048190					ib12g04060					
OG0048191					ib12g04067					
OG0048192					ib12g04079					
OG0048193					ib12g04084					
OG0048194					ib12g04085					
OG0048195					ib12g04087					
OG0048196					ib12g04091					
OG0048197					ib12g04093					
OG0048198					ib12g04099					
OG0048199					ib12g04103					
OG0048200					ib12g04110					
OG0048201					ib12g04111					
OG0048202					ib12g04112					
OG0048203					ib12g04119					
OG0048204					ib12g04130					
OG0048205					ib12g04132					
OG0048206					ib12g04134					
OG0048207					ib12g04137					
OG0048208					ib12g04146					
OG0048209					ib12g04150					
OG0048210					ib12g04155					
OG0048211					ib12g04161					
OG0048212					ib12g04169					
OG0048213					ib12g04185					
OG0048214					ib12g04190					
OG0048215					ib12g04206					
OG0048216					ib12g04209					
OG0048217					ib12g04213					
OG0048218					ib12g04215					
OG0048219					ib12g04218					
OG0048220					ib12g04231					
OG0048221					ib12g04233					
OG0048222					ib12g04237					
OG0048223					ib12g04238					
OG0048224					ib12g04240					
OG0048225					ib12g04262					
OG0048226					ib12g04267					
OG0048227					ib12g04283					
OG0048228					ib12g04292					
OG0048229					ib12g04294					
OG0048230					ib12g04296					
OG0048231					ib12g04319					
OG0048232					ib12g04320					
OG0048233					ib12g04321					
OG0048234					ib12g04322					
OG0048235					ib12g04324					
OG0048236					ib12g04329					
OG0048237					ib12g04332					
OG0048238					ib12g04333					
OG0048239					ib12g04337					
OG0048240					ib12g04358					
OG0048241					ib12g04359					
OG0048242					ib12g04360					
OG0048243					ib12g04361					
OG0048244					ib12g04381					
OG0048245					ib12g04385					
OG0048246					ib12g04394					
OG0048247					ib12g04398					
OG0048248					ib12g04399					
OG0048249					ib12g04403					
OG0048250					ib12g04407					
OG0048251					ib12g04409					
OG0048252					ib12g04410					
OG0048253					ib12g04414					
OG0048254					ib12g04418					
OG0048255					ib12g04422					
OG0048256					ib12g04424					
OG0048257					ib12g04430					
OG0048258					ib12g04431					
OG0048259					ib12g04434					
OG0048260					ib12g04435					
OG0048261					ib12g04439					
OG0048262					ib12g04443					
OG0048263					ib12g04469					
OG0048264					ib12g04470					
OG0048265					ib12g04489					
OG0048266					ib12g04501					
OG0048267					ib12g04508					
OG0048268					ib12g04509					
OG0048269					ib12g04529					
OG0048270					ib12g04531					
OG0048271					ib12g04533					
OG0048272					ib12g04537					
OG0048273					ib12g04544					
OG0048274					ib12g04545					
OG0048275					ib12g04558					
OG0048276					ib12g04570					
OG0048277					ib12g04574					
OG0048278					ib12g04577					
OG0048279					ib12g04578					
OG0048280					ib12g04579					
OG0048281					ib12g04587					
OG0048282					ib12g04598					
OG0048283					ib12g04604					
OG0048284					ib12g04605					
OG0048285					ib12g04608					
OG0048286					ib12g04618					
OG0048287					ib12g04619					
OG0048288					ib12g04620					
OG0048289					ib12g04644					
OG0048290					ib12g04645					
OG0048291					ib12g04649					
OG0048292					ib12g04650					
OG0048293					ib12g04657					
OG0048294					ib12g04661					
OG0048295					ib12g04667					
OG0048296					ib12g04676					
OG0048297					ib12g04677					
OG0048298					ib12g04684					
OG0048299					ib12g04692					
OG0048300					ib12g04698					
OG0048301					ib12g04699					
OG0048302					ib12g04706					
OG0048303					ib12g04710					
OG0048304					ib12g04718					
OG0048305					ib12g04723					
OG0048306					ib12g04734					
OG0048307					ib12g04741					
OG0048308					ib12g04748					
OG0048309					ib12g04756					
OG0048310					ib12g04757					
OG0048311					ib12g04777					
OG0048312					ib12g04778					
OG0048313					ib12g04779					
OG0048314					ib12g04789					
OG0048315					ib12g04801					
OG0048316					ib12g04804					
OG0048317					ib12g04807					
OG0048318					ib12g04813					
OG0048319					ib12g04824					
OG0048320					ib12g04828					
OG0048321					ib12g04855					
OG0048322					ib12g04858					
OG0048323					ib12g04860					
OG0048324					ib12g04861					
OG0048325					ib12g04872					
OG0048326					ib12g04876					
OG0048327					ib12g04881					
OG0048328					ib12g04884					
OG0048329					ib12g04885					
OG0048330					ib12g04889					
OG0048331					ib12g04890					
OG0048332					ib12g04900					
OG0048333					ib12g04902					
OG0048334					ib12g04905					
OG0048335					ib12g04911					
OG0048336					ib12g04915					
OG0048337					ib12g04918					
OG0048338					ib12g04921					
OG0048339					ib12g04922					
OG0048340					ib12g04926					
OG0048341					ib12g04928					
OG0048342					ib12g04952					
OG0048343					ib12g04956					
OG0048344					ib12g04959					
OG0048345					ib12g04974					
OG0048346					ib12g04985					
OG0048347					ib12g04987					
OG0048348					ib12g04988					
OG0048349					ib12g04989					
OG0048350					ib12g05000					
OG0048351					ib12g05001					
OG0048352					ib12g05006					
OG0048353					ib12g05009					
OG0048354					ib12g05010					
OG0048355					ib12g05012					
OG0048356					ib12g05014					
OG0048357					ib12g05018					
OG0048358					ib12g05020					
OG0048359					ib12g05030					
OG0048360					ib12g05036					
OG0048361					ib12g05038					
OG0048362					ib12g05040					
OG0048363					ib12g05041					
OG0048364					ib12g05056					
OG0048365					ib12g05065					
OG0048366					ib12g05069					
OG0048367					ib12g05070					
OG0048368					ib12g05071					
OG0048369					ib12g05073					
OG0048370					ib12g05077					
OG0048371					ib12g05089					
OG0048372					ib12g05090					
OG0048373					ib12g05096					
OG0048374					ib12g05097					
OG0048375					ib12g05105					
OG0048376					ib12g05106					
OG0048377					ib12g05118					
OG0048378					ib12g05138					
OG0048379					ib12g05141					
OG0048380					ib12g05142					
OG0048381					ib12g05143					
OG0048382					ib12g05144					
OG0048383					ib12g05152					
OG0048384					ib12g05169					
OG0048385					ib12g05170					
OG0048386					ib12g05174					
OG0048387					ib12g05182					
OG0048388					ib12g05187					
OG0048389					ib12g05207					
OG0048390					ib12g05212					
OG0048391					ib12g05229					
OG0048392					ib12g05234					
OG0048393					ib12g05235					
OG0048394					ib12g05239					
OG0048395					ib12g05244					
OG0048396					ib12g05245					
OG0048397					ib12g05253					
OG0048398					ib12g05261					
OG0048399					ib12g05262					
OG0048400					ib12g05267					
OG0048401					ib12g05291					
OG0048402					ib12g05301					
OG0048403					ib12g05303					
OG0048404					ib12g05305					
OG0048405					ib12g05306					
OG0048406					ib12g05310					
OG0048407					ib12g05317					
OG0048408					ib12g05320					
OG0048409					ib12g05335					
OG0048410					ib12g05346					
OG0048411					ib12g05376					
OG0048412					ib12g05395					
OG0048413					ib12g05402					
OG0048414					ib12g05419					
OG0048415					ib12g05424					
OG0048416					ib12g05425					
OG0048417					ib12g05427					
OG0048418					ib12g05430					
OG0048419					ib12g05436					
OG0048420					ib12g05439					
OG0048421					ib12g05448					
OG0048422					ib12g05457					
OG0048423					ib12g05459					
OG0048424					ib12g05463					
OG0048425					ib12g05495					
OG0048426					ib12g05497					
OG0048427					ib12g05498					
OG0048428					ib12g05499					
OG0048429					ib12g05500					
OG0048430					ib12g05512					
OG0048431					ib12g05523					
OG0048432					ib12g05524					
OG0048433					ib12g05526					
OG0048434					ib12g05538					
OG0048435					ib12g05547					
OG0048436					ib12g05563					
OG0048437					ib12g05567					
OG0048438					ib12g05569					
OG0048439					ib12g05584					
OG0048440					ib12g05597					
OG0048441					ib12g05598					
OG0048442					ib12g05601					
OG0048443					ib12g05607					
OG0048444					ib12g05611					
OG0048445					ib12g05616					
OG0048446					ib12g05617					
OG0048447					ib12g05618					
OG0048448					ib12g05622					
OG0048449					ib12g05637					
OG0048450					ib12g05645					
OG0048451					ib12g05646					
OG0048452					ib12g05652					
OG0048453					ib12g05670					
OG0048454					ib12g05672					
OG0048455					ib12g05717					
OG0048456					ib12g05729					
OG0048457					ib12g05736					
OG0048458					ib12g05745					
OG0048459					ib12g05749					
OG0048460					ib12g05751					
OG0048461					ib12g05753					
OG0048462					ib12g05756					
OG0048463					ib12g05766					
OG0048464					ib12g05783					
OG0048465					ib12g05796					
OG0048466					ib12g05797					
OG0048467					ib12g05798					
OG0048468					ib12g05802					
OG0048469					ib12g05806					
OG0048470					ib12g05822					
OG0048471					ib12g05835					
OG0048472					ib12g05839					
OG0048473					ib12g05841					
OG0048474					ib12g05845					
OG0048475					ib12g05846					
OG0048476					ib12g05859					
OG0048477					ib12g05860					
OG0048478					ib12g05861					
OG0048479					ib12g05868					
OG0048480					ib12g05869					
OG0048481					ib12g05871					
OG0048482					ib12g05878					
OG0048483					ib12g05882					
OG0048484					ib12g05883					
OG0048485					ib12g05885					
OG0048486					ib12g05888					
OG0048487					ib12g05889					
OG0048488					ib12g05890					
OG0048489					ib12g05891					
OG0048490					ib12g05892					
OG0048491					ib12g05897					
OG0048492					ib12g05900					
OG0048493					ib12g05901					
OG0048494					ib12g05922					
OG0048495					ib12g05927					
OG0048496					ib12g05937					
OG0048497					ib12g05939					
OG0048498					ib12g05945					
OG0048499					ib12g05948					
OG0048500					ib12g05950					
OG0048501					ib12g05951					
OG0048502					ib12g05952					
OG0048503					ib12g05953					
OG0048504					ib12g05955					
OG0048505					ib12g05957					
OG0048506					ib12g05968					
OG0048507					ib12g05970					
OG0048508					ib12g05980					
OG0048509					ib12g05985					
OG0048510					ib12g05987					
OG0048511					ib12g05990					
OG0048512					ib12g05992					
OG0048513					ib13g00009					
OG0048514					ib13g00010					
OG0048515					ib13g00015					
OG0048516					ib13g00024					
OG0048517					ib13g00031					
OG0048518					ib13g00035					
OG0048519					ib13g00041					
OG0048520					ib13g00047					
OG0048521					ib13g00055					
OG0048522					ib13g00057					
OG0048523					ib13g00060					
OG0048524					ib13g00070					
OG0048525					ib13g00072					
OG0048526					ib13g00085					
OG0048527					ib13g00086					
OG0048528					ib13g00087					
OG0048529					ib13g00091					
OG0048530					ib13g00097					
OG0048531					ib13g00098					
OG0048532					ib13g00101					
OG0048533					ib13g00102					
OG0048534					ib13g00120					
OG0048535					ib13g00122					
OG0048536					ib13g00123					
OG0048537					ib13g00135					
OG0048538					ib13g00139					
OG0048539					ib13g00169					
OG0048540					ib13g00172					
